File,Key,CultureInvariantString,Translation
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вера.json,711420CB40453309728DC38B06BB9D61," Привет! Я тебя знаю, ты Семен, верно?",你好！我认识你，你是谢苗，对吧？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вера.json,303CF202435FE985BDBF54AF00883D36,"Да, а ты кто?",是的，你是谁？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вера.json,C4BE7F3340C6C27986B4C4A49FC9FFAE,"Я Вера. Ты, наверное, недавно приехал?",我是维拉。你大概是最近才到的吧？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вера.json,389F7DCC48AC076199CCA18976122DBE," Да, может быть, ты мне что-нибудь расскажешь?",是的，或许你能给我讲讲什么吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вера.json,8E00E1194404D49807199B8E6253FD40,"Я не очень хорошо знакома с этим лагерем, но знаю, что у кибернетиков в подсобке есть телевизор с видеомагнитофоном.",我对这个营地不是很熟，但我知道控制论爱好者在工具房里有台带录像机的电视。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вера.json,AA30AC56482C9CEFB3819BA9CFF05EEB,"Правда, все кассеты уже разобрали по другим частям лагеря, поэтому если хочешь посмотреть что-то интересное, поищи в других местах.",不过，所有录像带都被分散到营地各处了，想看点好看的，就去别的地方找找吧。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вера.json,31E4B1E84E00626CFD50F4BEDAEDBA20,"Хорошо, спасибо за подсказку!",好的，谢谢你的提示！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вера.json,56BFE9C14DE3E1CF9980CA9518671C3C,Пока!,拜拜！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вика.json,5100E154406DD03D70E3EEA4E6A7E54E,Привет! Не могла бы ты мне помочь?,你好！你能帮我个忙吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вика.json,3EA0D744417E4DCC94E36397AD4B1974,"Да, конечно. Как тебя зовут?",嗯，当然。你叫什么名字？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вика.json,5DE8224643CAD70E59F4ADA20B370F1F, Меня зовут Семен.,我叫谢苗。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вика.json,01976B0046ABEA7CAAEB01B8EA5E0AF9, А меня Вика. В чём заключается  помощь?,我叫维卡。需要帮什么忙？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вика.json,CCEED42C4C4388A5960C479946C0F043,"Я хотел бы узнать, чем можно заняться в лагере.",我想知道在营地里能做些什么。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вика.json,D12A98EF4726A9193F1690BC3B1219F2,"О, это легко!",哦，这简单！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вика.json,13E639C741709BC69B8A7992AC1976EA,"У нас есть тир, который находится за футбольным полем. Также я слышала, что здесь каждый день собираются любители игры в карты. Правда, я не знаю, где именно, потому что это не моё увлечение. Кажется, это происходит в каком-то домике.",足球场后面有个射击场。我还听说营地里每天都有人聚在一起打牌，不过我不知道具体在哪，因为那不是我的爱好。好像是在某个小屋里。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вика.json,4FDDD66A4D6B317AC1CA00B1325BAC5A,"В административном здании есть игровая комната, но она закрыта на ключ.",行政楼里有一间游戏室，但它是锁着的。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вика.json,D704BFCD43D0625F5DB906B3D95E1052,"Здесь также можно порыбачить, хотя мне не очень нравится этот вид отдыха.",在这里也可以钓鱼，虽然我不太喜欢这种休闲方式。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вика.json,B357B234447454D0A8954692F4C6187E," А ещё говорят, что в лагере полно секретных головоломок, но я ничего подобного не замечала",另外据说营地里藏了不少秘密谜题，不过我是从来没注意到过。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вика.json,8A7A479243E32739E7ED96BEB8E79552,"Также поговаривают, что за лагерем в лесах спрятаны таинственные храмы, но я не проверяла, потому что далеко ходить в лес мне страшновато.",也有人说营地外的树林里藏着神秘的庙，但我没去验证——深山老林的，有点怕。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вика.json,1538923C47ABB2586302B8B683DC5032," В целом, лагерь очень интересный, изучи его как следует. Если что-то найдёшь, не забудь рассказать мне, я люблю подобные истории.",总的来说，这个营地非常有趣，你好好探索一下吧。如果你找到了什么，别忘了告诉我，我喜欢这类故事。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вика.json,7100547E41488DAC1D063EBE132299E4,"Хорошо, спасибо за помощь.",好的，谢谢你的帮助。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Виталя.json,6B974ADC49115AB1B8ACF6862B8985E6,Привет! Можешь немного рассказать о столовой?,你好！你能给我稍微讲讲食堂吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Виталя.json,92EFBF25433C9D22CC4905A6D6A6BBF8,"Привет! Ну, кормят здесь неплохо.",你好！嗯，这里吃得还不错。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Виталя.json,6CC378E248FF3F88624F92AC974903B0,"Повариха готовит очень вкусный компот. Она довольно красивая. Знаешь, однажды она положила мне две котлеты. Кажется, я ей нравлюсь! Я пытался узнать её имя, но у меня не вышло.",女厨师煮的果子露可好喝了。她人也相当漂亮。你知道吗，她有一次给我盛了两块肉饼，我寻思她是不是对我有意思！就是问名字的时候没问成功。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Виталя.json,1AE20E13448C6A4B083C16AF8266FF53,"Она чем-то похожа на Ольгу Дмитриевну, даже поговаривают, что они сестры. Но это только слухи.",她有点像奥尔加·德米特里耶夫娜，甚至有人说她们是姐妹。但那只是传言。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Виталя.json,D870781F4AF4DA16F3CD798AC75CDAE2,"Мне было неловко спрашивать об этом лично, и я не решился.",当面问这种事太尴尬，我就没开口。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Виталя.json,81E9E28644A6D15FC3C9DFB757D989D3,"Понятно, спасибо, я пойду.",明白了，谢谢，我走了。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Виталя.json,641ABBEE402FE6B89F32BBBA350ACA9C,"Меня если что зовут Виталя, до встречи.",有需要的话我叫维塔利亚，再见。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Влад.json,EE3DEF6B40825E661EC48F8BCEAF7253,"Привет! Меня зовут Влад, а тебя как?",你好！我叫弗拉德，你呢？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Влад.json,4AF830FE4B7442174C5EFC993EBA4D9B, Семен.,谢苗。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Влад.json,0DD8329940EE461A0D6D688F55B96481," Слушай, Семен, поддержание физической формы — это очень полезно для организма. Не хочешь присоединиться к нашему клубу, который ведёт тренер?",听着，谢苗，保持体能对健康非常有益。你想不想加入我们的俱乐部，就是教练带的那个？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Влад.json,01D0FDA6444AAA10BBF9ACA1B599DE98,Не планировал пока.,暂时还没这个打算。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Влад.json,C171EDDC4C53119D48D8BAAF9BF27C0F,"Не спеши отказываться, наш тренер — настоящий мастер своего дела. Он способен превратить любого в настоящего спортсмена.",别急着拒绝，我们的教练是真正的行家。他能把任何人变成真正的运动员。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Влад.json,982530B44366AED84D4E70A9A7E44DEB,"Когда я пришёл к нему, то ни разу не пожалел об этом. Да, занятия бывают тяжёлыми, но где сейчас легко, верно?",当初找上教练，我这辈子都没后悔过。训练是挺苦的，不过现在哪儿有什么容易事，对吧？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Влад.json,B017C8DA4602D873FC3DDDAF66C53DB9,"Так что подумай и приходи, если решишься. Тренер будет очень рад видеть тебя.",所以考虑一下，决定了就来。教练会很高兴见到你的。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Влад.json,3CD00B8C4B5700897B1822A8F6911C5A,"Хорошо, я подумаю. А сейчас мне пора идти.",好的，我会考虑的。现在我得走了。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Влад.json,8AAC7A4249BF3CD238E493AD47BE4F18,"Конечно, иди. И помни: в здоровом теле — здоровый дух!",走吧。记住：健全的精神寓于健全的体魄！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вова.json,DCED0B4C49BE90E64C885B943373A412,"Привет Семен, недавно приехал смотрю.",你好谢苗，我看你是新来的。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вова.json,D8E66C3C40C5F4AC406B19B9BF7676A6,Ты меня знаешь?,你认识我？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вова.json,8FABA52A43CAB83F92DEBB85B5347A5E,"Да, мне про тебя Электроник рассказывал. Меня зовут Вова.",是的，电子小子跟我说起过你。我叫沃瓦。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вова.json,7D2F257A41FEB00A136647B861977818,"Кстати, ты умеешь плавать?",对了，你会游泳吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вова.json,4391DE174896B53DA83BD19A70F387BE,"Немного умею, а что?",会一点，怎么了？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вова.json,8BA9C9724D0DCAA082E977AA6A2537A7, У нас с другом возник спор: можно ли доплыть до острова вплавь.,我和朋友打了个赌：能不能游泳到那个岛。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вова.json,F7F9E0BA45072AF1768620B9D3225FB9,"И как, получилось?",那结果呢，游到了吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вова.json,DBA25F9B4A54D2A183FF8B818AC5A3D9,"Пока не удалось, но говорят, что это того стоит.",暂时还没成功，但听说那是值得的。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вова.json,A787CBDC474E9EAF5D3D86950F71EC90,"Так что если захочешь проверить себя, не пожалеешь.",所以如果你想挑战一下自己，不会后悔的。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вова.json,0878AC2D45152B01F09057BF550F7975,"Спасибо, я попробую. До встречи!",谢谢，我会试试的。再见！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Вова.json,309B814E4970E89D181A7BBFF58E8D61,"Ага, бывай.",嗯，再会。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Дима.json,5686F60B4573FD85F0DF7FB4AD1956AB,"Привет! Меня зовут Дима, а тебя я раньше здесь не встречал.",你好！我叫季马，我以前没见过你。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Дима.json,2395DBC94AAA9A38749907895036FD7A,Ты здесь недавно?,你是刚来的吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Дима.json,0BB9667043F6C024D599A489273E0EB6,"Да, я только приехал. Кстати, меня зовут Семен.",是的，我刚到。对了，我叫谢苗。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Дима.json,82AB5B0B47B39D41FA805B864E53384E," Ну что ж, будем знакомы.",那好，认识一下。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Дима.json,1DA31DDA488360BB173BBFB095F4CBBF,А ты сам давно здесь?,你自己在这里很久了吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Дима.json,FDB5085E4F365A945A38319AF54DF5B6,"Я здесь с самого начала смены. Нам с другом повезло, наши родители получили путевку на работе.",我从这一期一开始就在了。我和朋友挺走运的，我们爸妈从单位弄到了旅行证。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Дима.json,43A099934512754806A64A8B45A56DDB,"Понятно. Знаешь, у меня ещё есть дела, но потом мы обязательно поболтаем.",明白了。你知道，我还有些事，但我们回头一定要聊聊。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Дима.json,FF336BD64389EBEC4ACF4190420B65E7,Ладно,好的。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Игорь.json,BAC3C6E54E5AFA1A5ADDF99965967828,"Привет! Меня зовут Игорь, а твоё имя я уже знаю.",你好！我叫伊戈尔，你的名字我已经知道了。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Игорь.json,8494BD1141CE75ADC88FB0BFB577FA7F,Откуда?,从哪知道的？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Игорь.json,761CFD7D4A2E5927B0435B970F7842CE,Электроник рассказал.,电子小子说的。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Игорь.json,4DC9497A4239832B56D8539D53C2B9D7,Ясно.,明白了。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Игорь.json,68FB8B914A104AE3835F3B95B683B5C8,"Откуда знает электроник, я решил не спрашивать.",他是怎么知道的，我就没多问。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Игорь.json,18C02B5546BC478413B23681F5016102,Ты уже видел местных девчонок?,你已经见过本地的姑娘们了吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Игорь.json,6E1EF173440351EF34CF908085580774,"Да, познакомился с некоторыми.",是的，认识了几个。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Игорь.json,FB93909E41AAB2C58C1C2FAA45905EC7,"Правда, красивые?",说实话，漂亮吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Игорь.json,8365B3D2422A7FEB4C7BF393781D9C20,Есть такое.,确实有漂亮的。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Игорь.json,ED28D9C943EBA6253795E19F8B0B4CE2,"Не верится, что в этой смене все просто красавицы, даже повариха.",真没想到，这一期的全是美女，连女厨师都是。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Игорь.json,B903A9374372BF0DA97DB0AD7292334B,Я решил промолчать.,我决定保持沉默。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Игорь.json,5745D02B45B64315E09094B377C70279,"У нас в школьной столовой в дверь не могла войти, а тут просто с конкурса красоты.",我们学校食堂的那个，门都进不去，这儿的简直是直接从选美比赛里出来的。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Игорь.json,699B28D3414A0A3812E2F2B775C25EFA,"Походи, осмотрись на девчонок, увидишь, что я прав.",你到处走走，看看姑娘们，就会明白我是对的。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Игорь.json,9DD9D87B4D123B9932567989A708DA16,"Хорошо, так и сделаю.",好的，我会的。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Игорь.json,3232513E49080396664075820C7506CF,"Ты ещё вспомнишь меня, когда убедишься.",等确认了，你会想起我的。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Ира.json,0FF1DD394D0D0799DEBA0689ED98D803,"Привет! Я здесь недавно, не могла бы ты рассказать мне немного о лагере?",你好！我刚来不久，你能给我稍微讲讲这个营地吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Ира.json,5B6FB9C44467108FCEBAEEADE31360EE,"Привет! Да, это отличное место, мне очень нравится!",你好！是的，这是个超棒的地方，我非常喜欢！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Ира.json,CAF1F7234616F243F2562EA49FA260C2,"Пляж здесь превосходный, а речка тёплая — просто наслаждение!",这里的沙滩棒极了，河水很温暖——简直是享受！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Ира.json,A6649C574A5E0C15C0E0D789AFD6AB10,"А там, где ты живёшь, нет речки?",你住的地方没有河吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Ира.json,C37EF1994A18A66372830DA82FF7FDC9,"Я хотел бы узнать, чем можно заняться в лагере.",我想知道在营地里能做些什么。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Ира.json,D7A4A3E647F73566BB6DCC81545CFD5B,"Есть, конечно, но пляж там из камней, да ещё и острых.",当然有河，但那里的沙滩是石头的，而且还是尖的。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Ира.json,5901167D4AB387EA8F9D1089F3C2E362,"Можно, конечно, плавать в тапках, но там такое течение, что очень легко их потерять.",当然，也可以穿着拖鞋游泳，但那水流太急，很容易把鞋弄丢。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Ира.json,06B806A9492F67CFCC627794647ACB9A,"А здесь тёплый песочек, почти никакого течения — одно удовольствие!",而这里温暖的细沙，几乎没有水流，简直是享受！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Ира.json,92DAC328486E075FE743F7A5626C649C,"Ну, по твоему рассказу, это действительно звучит прекрасно!",嗯，听你这么说，听起来确实很棒！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Ира.json,85CFDF8141DE38A2CE95F7A9965C069C,"Да только за одно это место можно сюда приехать, я здесь счастлива!",就为了这一个地方就值得来这里，我在这里很幸福！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Ира.json,89CADC2D40D8D88E688EAAB99682EABA,Рад за тебя!,为你高兴！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Ира.json,5C8EFA7E4CA72F48CCFBF69DB6DCBE09,"Кстати, меня зовут Ира, а тебя?",对了，我叫伊拉，你呢？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Ира.json,404307084AE4F5E926F898AFE2EDFF0E,"Семен, я пойду.",谢苗，我走了。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Ира.json,0ED5BAA04B128692CC1C7DBF40123F24,"Ага, встретимся на пляже!",嗯，沙滩上见！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Лера.json,4BA673184E80E9E059E499BB63316A4E,Привет! Не могла бы ты рассказать немного о нашем лагере?,你好！你能稍微讲讲我们的营地吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Лера.json,1DBE524C4D4A6516BEEDDFB3FE2B26CA,"Привет! Здесь очень красиво, особенно природа. Вода, пляж, люди — всё просто замечательно.",你好！这里非常美，尤其是大自然。水、沙滩、人——一切都简直太棒了。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Лера.json,71DFD44E4B42541A9D71FAB487071A30,"Но больше всего мне нравится проводить здесь ночи. Как-нибудь прогуляйся тут ночью и поймёшь, о чём я говорю.",不过我最喜欢的是在这里度过夜晚。你哪天夜里出来走走，就明白我说的了。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Лера.json,227DF2AC46C9DA495A5B4B8909C4F426,"Спасибо за рассказ! Кстати, меня зовут Семен, а тебя?",谢谢你的讲述！对了，我叫谢苗，你呢？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Лера.json,328DCE5B405A551B792FBE9ECCB6AB0B,"Лера, очень приятно познакомиться.",列拉，很高兴认识你。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Лера.json,89ACA25C4093C8EDEA89F2A77E0F8254,"Ну что ж, мне пора. До встречи!",那么，我该走了。再见！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Лера.json,95F9CFB74D681E30544B7DB9D512E254,Пока!,拜拜！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Маша.json,A83A72F74E56EC6E63EAF09A71D1E77F,Привет! Можешь рассказать мне об этом лагере?,你好！你能给我讲讲这个营地吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Маша.json,2767F9A1479FCCCD263758BF24218B24,Привет! Это обычный пионерский лагерь. Я была в нескольких таких и этот почти не отличается.,你好！就是个普通的少先队营地。我去过好几个，这个跟其他的差不多。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Маша.json,FCF82D2448457C1C971B8DA70610F256,"Питание три раза в день, лагерные мероприятия, распорядок дня. Правда, вожатые здесь не так строго контролируют.",一日三餐、各种营地活动、统一作息。不过这里的辅导员管得相对宽松一些。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Маша.json,6A712121449103E4E213BC9B3448F9DA,"И, конечно, здесь рассказывают разные истории о лагере. Как я уже говорила, обычный лагерь.",当然，这里也流传着各种关于营地的故事。就像我说的，普通营地该有的都有。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Маша.json,38F1F89F4A8217410938A8A59C0EFD19,Понятно. А как тебя зовут?,明白了。你叫什么名字？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Маша.json,2AA6F6884FD85409D68667A6A469C699,Маша,玛莎。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Маша.json,D1CE2DFC4ADAE5E7C03A86BF371A1826,Я Семен.,我是谢苗。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Маша.json,B7661193461DB125D1C3EDA38335FBB7,А тебе здесь нравится?,那你喜欢这里吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Маша.json,6AAED70D4FBD48F28CB060B30D1C663D,"Да, из всех лагерей, в которых я была, этот лучше всего, хотя и не могу объяснить, почему.",喜欢，在我去过的所有营地中，这个是最好的，虽然我也解释不清为什么。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Маша.json,15B8A7EC4CC509E8FF3C30ABDB664896,Понятно. Я пойду.,明白了。我走了。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Маша.json,921A675D429F7C24324995BF10347A13," Хорошо, до встречи.",好的，再见。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Миша.json,0A11933C46244E250132FD9C84359D9F,Привет!,你好！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Миша.json,C006E9894CA4565DD2F67481E0F3CBC8,Привет!,你好！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Миша.json,7F025B13456E0ECA9BC43CA6D7EDFC9C,Меня зовут Семен.,我叫谢苗。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Миша.json,C0BBE87A45144A507FD06F8189FBFB1F,А меня Миша. Ты что-то хотел спросить?,我是米莎。你想问点什么吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Миша.json,E919F11A48782B62C35C598B687A1A4C,"Да, я хотел узнать, что тебе известно об Ольге Дмитриевне.",是的，我想了解一下关于奥尔加·德米特里耶夫娜你知道些什么。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Миша.json,34A4B03649834AA748680A8A4C4B5047,"О, она настоящий «зверь»! С ней лучше не связываться.",哦，她可是个真正的「猛兽」！最好离她远点。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Миша.json,6F20051D41ECE80DC4847C80B6B94325,Однажды она застала парней за попыткой развести костер в лагере. После этого она заставила каждого пересказать книгу о безопасности в лесу.,有一次，她逮到几个男生想在营地里生篝火。之后让他们每人把一整本森林防火手册背了一遍。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Миша.json,6FF211F9423E63FF4A1A5AAFA2A52141,"Также были случаи, когда двое ребят пытались плавать в неположенном месте, и потом им пришлось мыть машину.",还有人在禁游区游泳，被抓到之后罚去洗车。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Миша.json,CEDBCD44460697375D18838E369C73BF,"Были и другие инциденты, но я не знаю подробностей.",还有其他一些事，但细节我不清楚。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Миша.json,10A08CAA48F826EE84A096BC10600C62,"Характер у неё, конечно, взрывной. К счастью, она часто пропадает у себя с книжкой.",她脾气是真的火爆。好在她大多数时候都一个人在房间里看书，省事。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Миша.json,E82121684612CD736E0F1D91510C5557,Будь осторожен с ней.,对她小心点。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Миша.json,7CFB669D45F7942E1234D4BCFE2BC04E,"Хорошо, я учту это. До встречи!",好的，我会注意的。再见！
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Миша.json,3ACFF0E447B899E3819BEDAA5E825C48,"Ага, только, пожалуйста, не рассказывай ей, что я про неё говорил.",嗯，只是请别跟她说我讲了她的那些话。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Миша.json,95410CA4426678F23CCC7EA95566FCB3,Хорошо.,好的。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Настя.json,5DDDECA74F1AC1BF7C32B19579DFB7CF," Привет! Можешь рассказать, чем можно заняться в лагере?",你好！能讲讲在营地里可以做什么吗？
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Настя.json,6D4E2BFF45F2AF4DFDF5FF8BC430B05D,"Привет! В лагере есть библиотека, в которой много книг, но мне не нравится, что среди них мало художественной литературы.",你好！营地里有个图书馆，有很多书，但我不喜欢的是里面文学小说很少。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Настя.json,9493862E4FA1EDB0B4CDCABF1B4811BE,"Есть музыкальный кружок, но я не умею играть и не хочу учиться.",有个音乐小组，但我不会演奏也不想学。
Everlasting_summer\Content\DialogSystem\знакомство\болталки\Настя.json,2742BDA140C81CE044F93DB878546BBA,"Клуб энергетиков не для меня, хотя два друга активно пытаются всех туда привлечь, но делают это слишком настойчиво.",动力爱好者俱乐部不适合我——虽然有两个人一直在积极拉人入伙，但那架势实在太让人烦了。
